id	2	1	4
id	1	1	5
id	1	1	5
id	2	1	4
id	2	1	4
id	1	1	5
id	1	1	5
id	2	1	5
id	2	2	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	2	1	5
id	1	2	5
id	1	1	5
id	1	2	5
id	1	2	5
id	2	1	5
id	1	1	5
id	1	1	5
id	1	2	5
id	1	2	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	2	2	4
id	1	1	4
id	1	1	5
id	2	1	4
id	1	1	5
id	2	2	5
id	1	1	3
id	2	1	5
id	1	1	5
id	1	1	5
id	2	1	4
id	2	2	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	3	1	4
id	1	1	4
id	2	1	5
id	2	1	4
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	1	1	5
id	2	1	4
id	1	1	5
id	2	1	4
id	1	1	5
id	2	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	3
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	2	1	4
id	1	1	5
id	1	1	4
id	1	1	4
id	2	1	5
id	1	1	4
id	1	1	5
id	2	1	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	2	4
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	1	2	3
id	2	1	4
id	1	1	5
id	2	1	4
id	2	1	5
id	1	1	4
id	1	1	5
id	2	1	5
id	2	1	3
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	4
id	1	2	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	2	1	4
id	1	1	5
id	1	1	5
id	2	2	4
id	1	2	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	2	5
id	1	1	5
id	4	1	3
id	2	1	4
id	2	1	5
id	1	1	4
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	2	1	4
id	1	2	5
id	2	1	4
id	1	1	5
id	1	2	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	2	5
id	1	1	4
id	1	1	5
id	1	1	4
id	1	2	5
id	1	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	2	4
id	1	1	5
id	2	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	2	1	5
id	2	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	2	5
id	2	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	5
id	2	2	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	2	1	5
id	1	1	4
id	1	1	5
id	2	2	5
id	1	2	5
id	1	1	5
id	2	1	4
id	1	1	5
id	1	2	5
id	1	1	5
id	2	1	5
id	2	1	5
id	2	1	5
id	1	1	5
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	2	1	4
id	2	1	4
id	1	2	5
id	1	1	5
id	2	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	2	1	4
id	1	1	5
id	1	1	5
id	1	1	5
id	1	1	4
id	1	1	5
id	1	2	5
id	1	1	5
id	1	1	5
id	2	1	4
id	1	2	5
id	1	2	4
